0:13	37.88	39.00	24.63	30.50	22.88	0.00	-0.18	F	2	60	0	0	0	0.00	48733832	184414500	27400734	0	1.00	1.02	0.00	1	158
0:14	37.88	38.88	24.63	30.25	22.75	0.00	0.00	F	2	60	0	0	0	0.00	48733832	184414500	27400734	0	0.75	0.90	0.00	0	158
0:15	37.88	38.88	24.50	30.00	22.63	0.00	0.00	F	2	60	0	0	0	0.00	48758938	184414500	27400734	0	0.50	0.16	0.00	1	160
0:16	37.88	38.88	24.50	31.00	22.50	0.00	0.00	F	2	60	0	0	0	0.00	48758938	184414500	27400734	0	1.50	0.16	0.00	1	158
0:17	37.88	38.88	24.50	31.75	22.38	0.00	0.00	F	2	60	0	0	0	0.00	48768540	184414500	27400734	0	2.25	0.57	0.00	1	157
0:18	37.88	38.88	24.50	32.00	22.25	0.00	0.00	F	2	60	0	0	0	0.00	48783844	184414500	27400734	0	2.50	0.37	0.00	1	159
0:19	37.75	38.88	24.38	32.00	22.13	0.00	-0.14	F	2	60	0	0	0	0.00	48783844	184414500	27400734	0	2.50	0.08	0.00	0	158
0:20	37.88	38.88	24.38	32.50	21.88	0.00	0.00	F	2	60	0	0	0	0.00	48808741	184414500	27400734	0	3.00	0.29	0.13	1	159
0:21	37.88	38.88	24.38	34.50	21.88	0.00	0.00	2	2	63	0	0	0	0.00	48821044	184414500	27400734	0	0.75	1.97	0.00	0	156
0:22	37.88	38.88	24.38	35.75	21.75	0.00	0.00	2	2	63	0	0	0	0.00	48837093	184414500	27400734	0	2.00	1.77	0.00	0	157
0:23	38.00	38.88	24.38	38.00	21.63	0.00	0.19	2	2	63	0	0	0	0.00	48849187	184414500	27400734	0	4.25	2.89	0.13	0	155
0:25	38.13	38.88	24.38	40.25	21.50	0.00	0.19	2	2	63	0	0	0	0.00	48865443	184414500	27400734	0	6.50	2.44	0.25	0	154
0:26	38.50	38.88	24.38	42.00	21.50	0.00	0.33	2	2	63	0	0	0	0.00	48877266	184414500	27400734	0	8.25	2.24	0.63	0	157
0:27	38.88	38.88	24.38	43.50	21.38	0.00	0.33	2	2	63	0	0	0	0.00	48893629	184414500	27400734	0	9.75	2.07	1.00	0	156
0:28	39.38	38.88	24.38	45.75	21.25	0.00	0.52	2	2	63	0	0	0	0.00	48905632	184414500	27400734	0	12.00	1.98	1.50	0	154
0:29	40.13	38.88	24.50	47.25	21.25	0.00	0.70	2	2	63	0	0	0	0.00	48921979	184414500	27400734	0	13.50	1.78	2.25	0	154
0:30	40.75	38.88	24.50	49.00	21.25	0.00	0.71	2	2	63	0	0	0	0.00	48933832	184414500	27400734	0	15.25	1.50	2.88	0	155
0:31	41.50	38.88	24.63	50.75	21.25	0.00	0.71	2	2	63	0	0	0	0.00	48950479	184414500	27400734	0	17.00	1.43	3.63	0	155
0:32	42.50	38.75	23.88	51.75	21.13	0.00	0.85	2	2	63	0	1	0	0.00	48962178	184414500	27435183	0	18.00	0.00	4.63	0	157
0:33	43.25	38.88	26.13	52.50	21.13	0.00	0.71	2	2	63	0	1	0	0.00	48978827	184414500	27495249	0	18.75	0.30	5.38	0	155
0:34	43.38	38.88	29.38	54.25	21.25	0.00	0.05	2	2	63	0	1	0	0.00	48990520	184414500	27555364	0	20.50	1.52	5.50	0	153
0:35	42.88	39.13	31.25	54.50	21.25	0.00	-0.52	2	2	63	0	1	0	0.00	49007178	184414500	27615385	0	20.75	0.29	5.00	0	155
0:36	41.50	39.13	31.88	55.25	21.25	0.00	-1.24	2	2	63	0	0	0	0.00	49018733	184414500	27652787	0	21.50	0.38	3.63	0	155
0:37	40.88	39.25	32.00	56.50	21.25	0.00	-0.57	2	2	63	0	0	0	0.00	49035535	184414500	27652787	0	22.75	0.96	3.00	0	153
0:38	40.63	39.25	31.88	57.00	21.25	0.00	0.00	2	2	63	0	0	0	0.00	49046882	184414500	27652787	0	23.25	0.48	2.75	0	156
0:39	41.13	39.38	31.75	58.00	21.38	0.00	0.53	2	2	63	0	0	0	0.00	49063887	184414500	27652787	0	24.25	0.48	3.25	0	152
0:40	42.00	39.38	31.63	59.00	21.38	0.00	0.87	2	2	63	0	1	0	0.00	49075291	184414500	27654253	0	25.25	0.96	4.13	0	155
0:41	42.88	39.38	30.63	58.75	21.38	0.00	0.91	2	2	63	0	1	0	0.00	49092103	184414500	27714273	0	25.00	0.38	5.00	0	154
0:42	43.50	39.38	32.50	59.50	21.50	0.00	0.58	2	2	63	0	1	0	0.00	49103498	184414500	27774417	0	25.75	0.38	5.63	0	157
0:43	43.63	39.50	34.00	60.25	21.50	0.00	0.05	2	2	63	0	1	0	0.00	49120449	184414500	27834615	0	26.50	0.87	5.75	0	155
0:44	42.88	39.75	34.88	60.50	21.50	0.00	-0.72	2	2	63	0	1	0	0.00	49132000	184414500	27894717	0	26.75	0.58	5.00	0	155
0:45	42.50	39.88	35.13	61.00	21.50	0.00	-0.34	2	2	63	0	1	0	0.00	49148804	184414500	27954864	0	27.25	-0.00	4.63	0	156
0:46	42.63	40.00	35.38	60.75	21.63	0.00	0.14	2	2	63	0	1	0	0.00	49160387	184414500	28014904	0	27.00	0.30	4.75	0	155
0:47	42.88	40.13	35.63	62.25	21.63	0.00	0.14	2	2	63	0	1	0	0.00	49177163	184414500	28075095	0	28.50	1.74	5.00	0	154
0:48	43.00	40.13	36.00	62.25	21.63	0.00	0.19	2	2	63	0	1	0	0.00	49188868	184414500	28135185	0	28.50	0.87	5.13	0	154
0:49	43.25	40.25	36.25	62.25	21.63	0.00	0.14	2	2	63	0	1	0	0.00	49205546	184414500	28195330	0	28.50	-0.39	5.38	0	156
0:50	43.50	40.38	36.63	63.00	21.75	0.00	0.34	2	2	63	0	1	0	0.00	49217240	184414500	28255469	0	29.25	-0.49	5.63	0	154
0:51	43.75	40.38	37.00	64.00	21.75	0.00	0.39	2	2	63	0	1	0	0.00	49233894	184414500	28315525	0	30.25	1.64	5.88	0	153
0:52	44.13	40.50	37.38	63.25	21.88	0.00	0.34	2	2	63	0	1	0	0.00	49245590	184414500	28375621	0	29.50	-0.68	6.25	0	156
0:53	44.50	40.63	37.63	63.75	21.88	0.00	0.34	2	2	63	0	1	0	0.00	49262276	184414500	28435630	0	30.00	1.17	6.63	0	154
0:54	44.88	40.63	38.00	63.00	22.00	0.00	0.34	2	2	63	0	1	0	0.00	49273794	184414500	28495644	0	29.25	-0.76	7.00	0	156
0:55	45.13	40.88	38.38	64.00	22.00	0.00	0.39	2	2	63	0	1	0	0.00	49290600	184414500	28555660	0	30.25	0.29	7.25	0	154
0:56	45.50	40.88	38.75	63.50	22.13	0.00	0.34	2	2	63	0	1	0	0.00	49302149	184414500	28615853	0	29.75	-1.26	7.63	0	158
0:57	45.75	41.00	39.00	64.25	22.13	0.00	0.20	2	2	63	0	1	0	0.00	49318950	184414500	28675958	0	30.50	0.39	7.88	0	156
0:58	46.13	41.13	39.38	64.50	22.13	0.00	0.39	2	2	63	0	1	0	0.00	49330498	184414500	28735978	0	30.75	0.87	8.25	0	156
0:59	46.38	41.25	39.63	64.75	22.13	0.00	0.20	2	2	63	0	1	0	0.00	49347304	184414500	28795992	0	31.00	0.08	8.50	0	155
1:0	46.75	41.50	40.00	64.50	22.25	0.00	0.34	2	2	63	0	1	0	0.00	49358703	184414500	28855999	0	30.75	-0.68	8.88	0	154
1:1	47.00	41.63	40.25	65.00	22.25	0.00	0.20	2	2	63	0	1	0	0.00	49375656	184414500	28916006	0	31.25	0.68	9.13	0	154
1:2	47.38	41.75	40.63	65.75	22.38	0.00	0.40	2	2	63	0	1	0	0.00	49386808	184414500	28976049	0	32.00	0.69	9.50	0	154
1:3	47.75	42.00	41.00	66.00	22.38	0.00	0.34	2	2	63	0	1	0	0.00	49404013	184414500	29036150	0	32.25	0.00	9.88	0	155
1:4	48.13	42.13	41.25	66.25	22.38	0.00	0.34	2	2	63	0	1	0	0.00	49414993	184414500	29096180	0	32.50	1.08	10.25	0	153
1:5	48.50	42.38	41.63	67.00	22.50	0.00	0.40	2	2	63	0	1	0	0.00	49432206	184414500	29156289	0	33.25	0.11	10.63	0	152
1:6	48.88	42.63	41.88	66.75	22.50	0.00	0.20	2	2	63	0	1	0	0.00	49443509	184414500	29216490	0	33.00	-0.22	11.00	0	153
1:7	49.25	42.88	42.25	67.00	22.63	0.00	0.40	2	2	63	0	1	0	0.00	49460559	184414500	29276592	0	33.25	-0.18	11.38	0	155
1:8	49.63	43.13	42.63	67.25	22.63	0.00	0.40	2	2	63	0	1	0	0.00	49471805	184414500	29336604	0	33.50	0.51	11.75	0	153
1:9	50.13	43.38	43.00	67.50	22.63	0.00	0.34	2	2	63	0	1	0	0.00	49488909	184414500	29396624	0	33.75	-0.40	12.25	0	154
1:10	50.38	43.75	43.38	68.25	22.75	0.00	0.20	2	2	63	0	1	0	0.00	49499957	184414500	29456773	0	34.50	1.99	12.50	0	155
1:11	50.75	44.00	43.63	68.00	22.75	0.00	0.40	2	2	63	0	1	0	0.00	49517059	184414500	29516827	0	34.25	0.98	12.88	0	155
1:12	51.00	44.38	44.00	68.00	22.88	0.00	0.20	2	2	63	0	1	0	0.00	49528157	184414500	29576916	0	34.25	0.98	13.13	0	152
1:13	51.38	44.63	44.25	68.25	22.88	0.00	0.40	2	2	63	0	1	0	0.00	49545412	184414500	29637065	0	34.50	-0.29	13.50	0	151
1:14	51.75	45.00	44.63	68.50	22.88	0.00	0.35	2	2	63	0	1	0	0.00	49556511	184414500	29697079	0	34.75	-0.00	13.88	0	155
1:15	52.13	45.25	44.88	68.50	22.88	0.00	0.35	r	2	63	0	1	0	0.00	49564310	184414500	29757281	0	0.25	-0.40	0.13	0	154
1:16	52.50	45.63	45.25	65.75	23.00	0.00	0.40	1	2	32	0	1	0	0.00	49568362	184414500	29817380	0	-2.25	-3.46	0.25	0	114
1:17	52.88	46.00	45.50	62.50	23.13	0.00	0.41	1	2	32	0	1	0	0.00	49576462	184414500	29877380	0	-5.50	-3.26	0.63	0	111
1:18	52.88	46.25	45.88	61.00	23.13	0.00	0.06	1	2	32	0	1	0	0.00	49580510	184414500	29937528	0	-7.00	-1.39	0.63	0	110
1:19	52.75	46.63	46.00	59.75	23.25	0.00	-0.20	1	2	32	0	1	0	0.00	49588574	184414500	29997729	0	-8.25	-0.17	0.50	0	113
1:20	52.63	47.00	46.13	58.25	23.38	0.00	-0.20	1	2	32	0	1	0	0.00	49592626	184414500	30057839	0	-9.75	-1.80	0.38	0	112
1:21	52.63	47.25	46.13	57.75	23.50	0.00	0.00	1	2	32	0	1	0	0.00	49600731	184414500	30117850	0	-10.25	-0.82	0.38	0	113
1:22	52.50	47.50	46.25	56.75	23.63	0.00	0.00	1	2	32	0	1	0	0.00	49604777	184414500	30177851	0	-11.25	-1.47	0.25	0	114
1:23	52.38	47.75	46.25	56.25	23.63	0.00	-0.21	1	2	32	0	1	0	0.00	49612730	184414500	30237865	0	-11.75	-0.94	0.13	0	110
1:24	52.25	47.88	46.38	55.75	23.75	0.00	-0.20	1	2	32	0	1	0	0.00	49616776	184414500	30298066	0	-12.25	-0.70	0.00	0	112
1:25	52.13	48.13	46.38	55.25	23.88	0.00	-0.14	1	2	32	0	1	0	0.00	49624827	184414500	30358169	0	-12.75	-0.53	-0.13	0	110
1:26	52.13	48.25	46.38	54.75	23.88	0.00	0.00	1	2	32	0	1	0	0.00	49628931	184414500	30418176	0	-13.25	-0.00	-0.13	0	111
1:27	52.13	48.50	46.50	54.75	24.00	0.00	0.00	1	2	32	0	1	0	0.00	49637030	184414500	30478352	0	-13.25	-0.12	-0.13	0	113
1:28	52.13	48.63	46.63	54.25	24.13	0.00	0.20	1	2	32	0	1	0	0.00	49641082	184414500	30538539	0	-13.75	-0.29	-0.13	0	112
1:29	52.13	48.75	46.63	54.00	24.13	0.00	0.00	1	2	32	0	1	0	0.00	49649123	184414500	30598651	0	-14.00	-0.41	-0.13	0	110
1:30	52.25	49.00	46.75	53.25	24.25	0.00	0.20	1	2	32	0	1	0	0.00	49653227	184414500	30658658	0	-14.75	0.12	0.00	0	110
1:31	52.25	49.13	46.88	53.25	24.25	0.00	-0.00	1	2	32	0	1	0	0.00	49661325	184414500	30718658	0	-14.75	-0.29	0.00	0	109
1:32	52.25	49.25	47.00	53.25	24.38	0.00	0.00	1	2	32	0	1	0	0.00	49665371	184414500	30778668	0	-14.75	-0.12	0.00	0	113
1:33	52.38	49.38	47.13	52.75	24.50	0.00	0.21	1	2	32	0	1	0	0.00	49673420	184414500	30838678	0	-15.25	-0.29	0.13	0	111
1:34	52.38	49.50	47.13	52.75	24.50	0.00	0.00	1	2	32	0	1	0	0.00	49677519	184414500	30898734	0	-15.25	-0.29	0.13	0	111
1:35	52.38	49.75	47.25	53.00	24.50	0.00	0.06	1	2	32	0	1	0	0.00	49685525	184414500	30958825	0	-15.00	0.70	0.13	0	109
1:36	52.50	49.88	47.38	52.00	24.63	0.00	-0.00	1	2	32	0	1	0	0.00	49689576	184414500	31018834	0	-16.00	-0.57	0.25	0	112
1:37	52.63	50.00	47.50	52.75	24.63	0.00	0.00	R	1	32	1	0	0	0.00	49694677	184422749	31070728	0	0.50	0.16	0.00	0	110
1:38	52.75	50.13	38.75	51.75	24.75	0.00	0.21	P	1	0	1	0	0	0.00	49694677	184482755	31070728	0	-0.50	0.11	0.00	0	207
1:39	52.88	50.25	30.75	50.00	24.88	0.00	0.21	P	1	0	1	0	0	0.00	49694677	184542816	31070728	0	-2.25	-2.24	0.13	0	207
1:40	53.13	50.25	26.13	48.75	24.88	0.00	0.21	P	1	0	1	0	0	0.00	49694677	184602925	31070728	0	-3.50	-0.70	0.38	0	207
1:41	53.25	50.25	23.63	47.75	25.00	0.00	0.00	P	1	0	1	0	0	0.00	49694677	184663069	31070728	0	-4.50	-0.57	0.50	0	207
1:42	53.25	50.38	23.13	47.00	25.00	0.00	0.00	P	1	0	1	0	0	0.00	49694677	184723076	31070728	0	-5.25	-0.57	0.50	0	207
1:43	52.75	50.38	24.13	47.75	25.13	0.00	-0.77	P	1	0	1	0	0	0.00	49694677	184783275	31070728	0	-4.50	1.50	0.00	0	207
1:44	50.63	50.38	25.88	45.75	25.13	0.00	-2.50	P	1	0	1	0	0	0.00	49694677	184843365	31070728	0	-6.50	-2.65	-2.13	0	207
1:45	47.38	50.38	27.63	46.50	25.13	0.00	-3.35	r	1	63	0	0	0	0.00	49694677	184871824	31070728	0	0.75	0.99	-1.75	0	152
1:46	45.13	50.38	28.50	47.25	25.13	0.00	-2.16	1	1	32	0	0	0	0.00	49699231	184871824	31070728	0	-0.25	-1.09	-1.38	0	111
1:47	43.25	50.38	28.63	46.25	25.25	0.00	-1.75	1	1	32	0	0	0	0.00	49706789	184871824	31070728	0	-1.25	0.42	-3.25	0	110
1:48	41.75	50.38	28.13	47.75	25.25	0.00	-1.54	2	1	63	0	0	0	0.00	49724403	184871824	31070728	0	1.50	3.22	-1.13	0	155
1:49	40.63	50.38	27.50	50.00	25.25	0.00	-1.19	2	1	63	0	0	0	0.00	49735158	184871824	31070728	0	3.75	1.81	-2.25	0	153
1:50	39.63	50.38	27.00	52.25	25.25	0.00	-0.98	2	1	63	0	0	0	0.00	49752717	184871824	31070728	0	6.00	2.10	-3.25	0	155
1:51	38.63	50.38	26.63	53.75	25.25	0.00	-0.98	2	1	63	0	0	0	0.00	49763547	184871824	31070728	0	7.50	0.99	-4.25	0	153
1:52	37.50	50.38	26.25	54.25	25.25	0.00	-1.19	2	1	63	0	0	0	0.00	49780916	184871824	31070728	0	8.00	0.69	-5.38	0	154
1:53	36.88	50.38	26.00	55.75	25.13	0.00	-0.64	2	1	63	0	0	0	0.00	49791866	184871824	31070728	0	9.50	0.29	-6.00	0	153
1:54	36.88	50.38	25.75	57.00	25.13	0.00	0.21	2	1	63	0	0	0	0.00	49809170	184871824	31070728	0	10.75	2.27	-6.00	0	154
1:56	37.25	50.25	25.63	57.50	25.13	0.00	0.43	2	1	63	0	0	0	0.00	49820224	184871824	31070728	0	11.25	0.57	-5.63	0	153
1:57	38.00	50.38	25.50	58.75	25.13	0.00	0.86	2	1	63	0	0	0	0.00	49837426	184871824	31070728	0	12.50	0.86	-4.88	0	157
1:58	39.00	50.38	25.50	59.50	25.13	0.00	1.00	2	1	63	0	0	0	0.00	49848579	184871824	31070728	0	13.25	0.86	-3.88	0	155
1:59	40.00	50.25	25.63	60.00	25.13	0.00	1.00	2	1	63	0	0	0	0.00	49865537	184871824	31070728	0	13.75	0.42	-2.88	0	155
2:0	41.13	50.25	25.88	60.25	25.00	0.00	1.00	2	1	63	0	0	0	0.00	49876934	184871824	31070728	0	14.00	0.71	-1.75	0	154
2:1	42.38	50.25	26.13	60.75	25.00	0.00	1.22	2	1	63	1	0	0	0.00	49893992	184892025	31070728	0	14.50	0.57	-0.50	0	156
2:2	43.50	50.25	26.38	62.50	25.00	0.00	1.22	2	1	63	1	0	0	0.00	49905288	184952173	31070728	0	16.25	2.72	0.63	0	155
2:3	44.38	50.25	26.50	62.50	25.00	0.00	0.79	2	1	63	1	0	0	0.00	49922389	185012316	31070728	0	16.25	1.15	1.50	0	154
2:4	45.25	50.25	26.50	62.75	24.88	0.00	1.01	2	1	63	1	0	0	0.00	49933641	185072390	31070728	0	16.50	0.43	2.38	0	155
2:5	45.88	50.25	26.63	62.50	24.88	0.00	0.57	2	1	63	1	0	0	0.00	49950692	185132496	31070728	0	16.25	-0.29	3.00	0	152
2:6	46.13	50.25	27.25	63.50	24.88	0.00	0.22	2	1	63	1	0	0	0.00	49961995	185192643	31070728	0	17.25	0.71	3.25	0	150
2:7	46.00	50.25	28.00	64.25	24.75	0.00	-0.22	2	1	63	1	0	0	0.00	49978908	185252651	31070728	0	18.00	1.43	3.13	0	153
2:8	45.25	50.25	29.00	63.50	24.75	0.00	-0.79	2	1	63	1	0	0	0.00	49990315	185312663	31070728	0	17.25	-1.15	2.38	0	152
2:9	44.13	50.25	29.75	63.25	24.75	0.00	-1.23	2	1	63	0	0	0	0.00	50007120	185334918	31070728	0	17.00	-0.72	1.25	0	153
2:10	43.25	50.25	30.13	64.25	24.75	0.00	-0.79	2	1	63	0	0	0	0.00	50018679	185334918	31070728	0	18.00	-0.00	0.38	0	156
2:11	42.63	50.25	30.25	65.00	24.75	0.00	-0.58	2	1	63	0	0	0	0.00	50035483	185339315	31070728	0	18.75	0.42	-0.25	0	154
2:12	42.38	50.25	30.25	65.25	24.63	0.00	-0.14	2	1	63	1	0	0	0.00	50047035	185379230	31070728	0	19.00	0.57	-0.50	0	155
2:13	42.63	50.25	30.38	65.25	24.63	0.00	0.14	2	1	63	1	0	0	0.00	50064071	185439466	31070728	0	19.00	0.14	-0.25	0	152
2:14	43.00	50.25	30.50	65.25	24.63	0.00	0.36	2	1	63	1	0	0	0.00	50075426	185499565	31070728	0	19.00	-0.15	0.13	0	153
2:15	43.50	50.25	30.63	65.50	24.63	0.00	0.36	2	1	63	1	0	0	0.00	50092369	185559711	31070728	0	19.25	0.57	0.63	0	153
2:16	43.75	50.25	30.75	66.25	24.63	0.00	0.22	2	1	63	1	0	0	0.00	50103773	185619724	31070728	0	20.00	0.00	0.88	0	154
2:17	43.63	50.25	30.88	66.00	24.63	0.00	-0.14	2	1	63	1	0	0	0.00	50120770	185679918	31070728	0	19.75	-0.43	0.75	0	154
2:18	43.50	50.25	31.13	66.00	24.50	0.00	-0.14	2	1	63	1	0	0	0.00	50132119	185740034	31070728	0	19.75	-0.86	0.63	0	155
2:19	43.25	50.25	31.50	66.00	24.50	0.00	-0.36	2	1	63	1	0	0	0.00	50149077	185800040	31070728	0	19.75	0.00	0.38	0	156
2:20	43.00	50.25	31.75	66.50	24.50	0.00	-0.36	2	1	63	1	0	0	0.00	50160330	185860057	31070728	0	20.25	0.57	0.13	0	155
2:21	42.88	50.25	32.00	65.75	24.50	0.00	-0.22	2	1	63	1	0	0	0.00	50176986	185920071	31070728	0	19.50	-0.72	0.00	0	155
2:22	42.75	50.25	32.13	66.75	24.50	0.00	-0.22	2	1	63	1	0	0	0.00	50188542	185980113	31070728	0	20.50	0.72	-0.13	0	154
2:23	42.75	50.25	32.38	66.75	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50205248	186040137	31070728	0	20.50	0.43	-0.13	0	153
2:24	42.88	50.25	32.50	67.25	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50216894	186100231	31070728	0	21.00	-0.86	0.00	0	153
2:25	43.00	50.25	32.50	67.00	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50233544	186160236	31070728	0	20.75	0.58	0.13	0	154
2:26	43.13	50.13	32.50	67.25	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50245244	186220239	31070728	0	21.00	0.15	0.25	0	154
2:27	43.38	50.13	32.63	66.75	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50261692	186280238	31070728	0	20.50	-1.15	0.50	0	153
2:28	43.50	50.13	32.63	67.50	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50273594	186340441	31070728	0	21.25	0.72	0.63	0	155
2:29	43.63	50.13	32.75	67.00	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50290094	186400540	31070728	0	20.75	-0.28	0.75	0	157
2:30	43.75	50.13	32.75	67.50	24.38	0.00	0.00	2	1	63	1	0	0	0.00	50301946	186460687	31070728	0	21.25	-0.43	0.88	0	154
2:31	43.88	50.25	32.88	67.25	24.38	0.00	0.00	2	1	63	1	0	0	0.00	50318275	186520714	31070728	0	21.00	0.28	1.00	0	152
2:32	44.00	50.13	33.00	67.25	24.38	0.00	0.22	2	1	63	1	0	0	0.00	50330154	186580893	31070728	0	21.00	0.44	1.13	0	154
2:33	44.00	50.13	33.13	67.50	24.38	0.00	0.00	2	1	63	1	0	0	0.00	50346807	186640991	31070728	0	21.25	-0.15	1.13	0	153
2:34	44.00	50.13	33.38	67.25	24.38	0.00	0.00	2	1	63	1	0	0	0.00	50358504	186701001	31070728	0	21.00	0.28	1.13	0	152
2:35	44.00	50.13	33.50	67.00	24.38	0.00	0.00	2	1	63	1	0	0	0.00	50375002	186761019	31070728	0	20.75	0.16	1.13	0	151
2:36	44.13	50.13	33.63	67.50	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50386858	186821168	31070728	0	21.25	-0.59	1.25	0	153
2:37	44.25	50.13	33.63	67.25	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50403411	186881228	31070728	0	21.00	-0.00	1.38	0	151
2:38	44.25	50.13	33.75	68.00	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50415245	186941333	31070728	0	21.75	1.31	1.38	0	150
2:39	44.38	50.13	33.88	67.75	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50431703	187001336	31070728	0	21.50	-0.72	1.50	0	151
2:40	44.63	50.13	33.88	67.00	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50443556	187061361	31070728	0	20.75	-1.76	1.75	0	152
2:41	44.88	50.13	34.00	67.25	24.50	0.00	0.14	2	1	63	1	0	0	0.00	50460060	187121477	31070728	0	21.00	2.09	2.00	0	153
2:42	45.00	50.13	34.00	68.00	24.50	0.00	0.22	2	1	63	1	0	0	0.00	50471914	187181544	31070728	0	21.75	-0.16	2.13	0	152
2:43	45.13	50.13	34.13	68.25	24.50	0.00	-0.00	2	1	63	1	0	0	0.00	50488416	187241653	31070728	0	22.00	0.28	2.25	0	152
2:44	45.25	50.13	34.13	67.50	24.50	0.00	-0.00	2	1	63	1	0	0	0.00	50500269	187301659	31070728	0	21.25	-0.88	2.38	0	153
2:45	45.38	50.13	34.25	67.25	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50516569	187361665	31070728	0	21.00	-1.28	2.50	0	153
2:46	45.50	50.13	34.38	68.25	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50528616	187421812	31070728	0	22.00	0.28	2.63	0	153
2:47	45.50	50.13	34.50	68.75	24.63	0.00	-0.00	2	1	63	1	0	0	0.00	50544871	187481871	31070728	0	22.50	1.45	2.63	0	152
2:48	45.63	50.13	34.50	68.50	24.63	0.00	0.00	2	1	63	1	0	0	0.00	50556820	187541971	31070728	0	22.25	-0.45	2.75	0	153
2:49	45.75	50.00	34.63	69.00	24.50	0.00	0.00	2	1	63	1	0	0	0.00	50572851	187602004	31070728	0	22.75	-0.34	2.88	0	152
2:50	45.88	50.00	34.75	68.50	24.63	0.00	0.22	2	1	63	1	0	0	0.00	50585023	187662116	31070728	0	22.25	-1.52	3.00	0	152
2:51	46.00	50.00	34.75	69.00	24.50	0.00	0.14	2	1	63	1	0	0	0.00	50601069	187722121	31070728	0	22.75	1.53	3.13	0	153
2:52	46.13	50.00	34.88	68.75	24.63	0.00	0.23	2	1	63	1	0	0	0.00	50613374	187782180	31070728	0	22.50	-1.01	3.25	0	152
2:53	46.25	50.00	34.88	69.00	24.63	0.00	0.23	2	1	63	1	0	0	0.00	50629375	187842281	31070728	0	22.75	0.18	3.38	0	153
2:54	46.38	50.00	35.00	68.50	24.63	0.00	0.23	2	1	63	1	0	0	0.00	50641728	187902427	31070728	0	22.25	-0.10	3.50	0	151
2:55	46.50	50.00	35.00	69.00	24.63	0.00	0.23	2	1	63	1	0	0	0.00	50657778	187962569	31070728	0	22.75	-0.83	3.63	0	150
2:56	46.63	50.00	35.13	69.50	24.63	0.00	0.23	2	1	63	1	0	0	0.00	50670078	188022614	31070728	0	23.25	-0.08	3.75	0	152
2:57	46.75	50.00	35.13	69.25	24.63	0.00	0.23	2	1	63	1	0	0	0.00	50686071	188082705	31070728	0	23.00	-0.72	3.88	0	152
