0:0	44.75	49.00	35.38	56.75	29.38	0.00	0.56	2	1	63	1	0	0	0.00	2102344	6230326	3796887	0	8.25	0.27	1.88	0	151
0:1	45.25	49.00	35.38	57.25	29.38	0.00	0.42	2	1	63	1	0	0	0.00	2120940	6290471	3796887	0	8.75	0.27	2.38	0	151
0:2	45.63	49.00	35.38	58.50	29.38	0.00	0.43	2	1	63	1	0	0	0.00	2130187	6350528	3796887	0	10.00	1.40	2.75	0	152
0:3	46.00	48.88	35.50	58.25	29.25	0.00	0.28	2	1	63	1	0	0	0.00	2148849	6410636	3796887	0	9.75	-0.88	3.13	0	150
0:4	46.25	48.88	35.63	58.50	29.25	0.00	0.28	2	1	63	1	0	0	0.00	2158146	6470641	3796887	0	10.00	0.54	3.38	0	149
0:5	46.38	48.88	35.88	59.00	29.25	0.00	0.13	2	1	63	1	0	0	0.00	2176747	6530645	3796887	0	10.50	0.27	3.50	0	150
0:6	46.63	48.88	36.00	59.50	29.13	0.00	0.28	2	1	63	1	0	0	0.00	2186198	6590654	3796887	0	11.00	0.24	3.75	0	150
0:7	46.75	48.88	36.13	59.50	29.13	0.00	0.14	2	1	63	1	0	0	0.00	2204659	6650677	3796887	0	11.00	0.27	3.88	0	150
0:8	46.88	48.88	36.25	60.00	29.13	0.00	0.13	2	1	63	1	0	0	0.00	2213962	6710733	3796887	0	11.50	0.27	4.00	0	150
0:9	47.13	48.88	36.50	60.25	29.13	0.00	0.28	2	1	63	1	0	0	0.00	2232568	6770850	3796887	0	11.75	0.84	4.25	0	153
0:10	47.38	48.88	36.50	60.25	29.00	0.00	0.28	2	1	63	1	0	0	0.00	2241869	6830851	3796887	0	11.75	0.24	4.50	0	149
0:12	47.50	48.88	36.63	60.75	29.00	0.00	0.15	2	1	63	1	0	0	0.00	2260420	6890868	3796887	0	12.25	0.60	4.63	0	148
0:13	47.75	48.88	36.75	61.75	29.00	0.00	0.28	2	1	63	1	0	0	0.00	2269775	6950921	3796887	0	13.25	0.78	4.88	0	155
0:14	47.88	48.88	36.88	61.00	29.00	0.00	0.13	2	1	63	1	0	0	0.00	2288378	7011097	3796887	0	12.50	-1.13	5.00	0	150
0:15	48.00	48.88	37.00	62.00	29.00	0.00	0.15	2	1	63	1	0	0	0.00	2297677	7071204	3796887	0	13.50	0.84	5.13	0	152
0:16	48.25	48.88	37.13	62.00	28.88	0.00	0.15	2	1	63	1	0	0	0.00	2316314	7131211	3796887	0	13.50	-0.30	5.38	0	150
0:17	48.50	48.88	37.25	61.75	28.88	0.00	0.28	2	1	63	1	0	0	0.00	2325563	7191221	3796887	0	13.25	-0.57	5.63	0	150
0:18	48.75	48.88	37.38	61.50	28.88	0.00	0.29	2	1	63	1	0	0	0.00	2344226	7251232	3796887	0	13.00	-0.57	5.88	0	147
0:19	48.88	48.88	37.50	62.00	28.88	0.00	0.15	2	1	63	1	0	0	0.00	2353531	7311241	3796887	0	13.50	0.00	6.00	0	152
0:20	49.13	48.88	37.63	61.00	28.88	0.00	0.14	r	1	63	1	0	0	0.00	2353531	7371296	3796887	0	-1.00	-1.44	0.13	0	151
0:21	49.38	48.88	37.75	57.75	28.88	0.00	0.29	1	1	32	1	0	0	0.00	2361592	7431411	3796887	0	-3.25	-3.49	0.25	0	121
0:22	49.38	48.88	37.88	56.00	28.88	0.00	0.00	1	1	32	1	0	0	0.00	2365642	7491582	3796887	0	-5.00	-1.72	0.25	0	122
0:23	49.38	48.88	38.00	55.50	28.88	0.00	-0.00	1	1	32	1	0	0	0.00	2373774	7551701	3796887	0	-5.50	-1.21	0.25	0	123
0:24	49.25	48.88	38.13	55.00	28.88	0.00	-0.15	1	1	32	1	0	0	0.00	2377822	7611742	3796887	0	-6.00	-0.54	0.13	0	123
0:25	49.13	48.88	38.25	54.25	29.00	0.00	-0.15	1	1	32	1	0	0	0.00	2385925	7671839	3796887	0	-6.75	-0.61	0.00	0	125
0:26	48.75	48.88	38.38	54.25	29.00	0.00	-0.44	1	1	32	1	0	0	0.00	2389975	7731838	3796887	0	-6.75	-0.27	-0.38	0	122
0:27	48.38	48.88	38.50	54.50	29.00	0.00	-0.44	1	1	32	1	0	0	0.00	2398109	7791843	3796887	0	-6.50	0.61	-0.75	0	121
0:28	47.75	48.88	38.50	53.50	29.00	0.00	-0.60	1	1	32	1	0	0	0.00	2402161	7851988	3796887	0	-7.50	-0.58	-1.38	0	122
0:29	47.13	48.88	38.50	53.25	29.13	0.00	-0.60	1	1	32	1	0	0	0.00	2410265	7912044	3796887	0	-7.75	-0.61	-2.00	0	124
0:30	46.75	48.88	38.38	53.00	29.13	0.00	-0.45	1	1	32	1	0	0	0.00	2414372	7972145	3796887	0	-8.00	-0.27	-2.38	0	123
0:31	46.63	48.88	38.38	53.00	29.13	0.00	-0.15	1	1	32	1	0	0	0.00	2422476	8032188	3796887	0	-8.00	0.00	-2.50	0	123
0:32	46.38	48.88	38.13	52.50	29.25	0.00	-0.14	1	1	32	1	0	0	0.00	2426520	8092301	3796887	0	-8.50	-0.24	-2.75	0	121
0:33	46.38	48.88	38.00	52.25	29.25	0.00	0.00	1	1	32	1	0	0	0.00	2434563	8152497	3796887	0	-8.75	0.03	-2.75	0	119
0:34	46.25	48.88	38.00	52.00	29.38	0.00	-0.15	1	1	32	1	0	0	0.00	2438666	8212587	3796887	0	-9.00	0.31	-2.88	0	125
0:35	46.13	48.88	37.88	52.00	29.38	0.00	-0.14	1	1	32	1	0	0	0.00	2446770	8272592	3796887	0	-9.00	0.58	-3.00	0	122
0:36	46.00	48.88	37.75	51.50	29.38	0.00	-0.14	1	1	32	1	0	0	0.00	2450818	8332603	3796887	0	-9.50	0.55	-3.13	0	122
0:37	45.88	48.88	37.75	51.75	29.50	0.00	-0.15	1	1	32	1	0	0	0.00	2458863	8392752	3796887	0	-9.25	0.27	-3.25	0	123
0:38	45.75	48.88	37.75	51.50	29.50	0.00	-0.15	1	1	32	1	0	0	0.00	2462966	8452803	3796887	0	-9.50	-0.27	-3.38	0	122
0:39	45.50	48.88	37.63	50.50	29.50	0.00	-0.31	1	1	32	1	0	0	0.00	2470760	8512902	3796887	0	-10.50	-1.17	-3.63	0	123
0:40	45.38	48.88	37.63	50.50	29.50	0.00	-0.15	1	1	32	1	0	0	0.00	2474811	8572920	3796887	0	-10.50	-0.55	-3.75	0	125
0:41	45.25	48.75	37.63	50.75	29.63	0.00	-0.16	1	1	32	1	0	0	0.00	2482710	8632921	3796887	0	-10.25	0.35	-3.88	0	123
0:42	45.13	48.75	37.50	50.50	29.63	0.00	-0.16	1	1	32	1	0	0	0.00	2486813	8692925	3796887	0	-10.50	0.04	-4.00	0	121
0:43	45.00	48.75	37.50	50.75	29.63	0.00	-0.16	1	1	32	1	0	0	0.00	2494914	8752927	3796887	0	-10.25	0.31	-4.13	0	123
0:44	44.88	48.75	37.38	50.25	29.63	0.00	-0.14	1	1	32	1	0	0	0.00	2498963	8812978	3796887	0	-10.75	-0.27	-4.25	0	123
0:45	44.88	48.88	37.25	50.25	29.75	0.00	0.00	1	1	32	1	0	0	0.00	2507009	8873083	3796887	0	-10.75	-0.63	-4.25	0	123
0:46	44.75	48.75	37.13	50.00	29.75	0.00	0.00	1	1	32	1	0	0	0.00	2511112	8933229	3796887	0	-11.00	-0.28	-4.38	0	122
0:47	44.75	48.75	37.13	50.25	29.75	0.00	0.00	1	1	32	1	0	0	0.00	2519210	8993229	3796887	0	-10.75	0.19	-4.38	0	124
0:48	44.63	48.75	37.00	49.75	29.75	0.00	-0.16	1	1	32	1	0	0	0.00	2523261	9053425	3796887	0	-11.25	-0.64	-4.50	0	119
0:49	44.50	48.75	36.88	50.00	29.88	0.00	-0.14	1	1	32	1	0	0	0.00	2531363	9113525	3796887	0	-11.00	0.04	-4.63	0	123
0:50	44.50	48.75	36.88	50.00	29.88	0.00	0.00	1	1	32	1	0	0	0.00	2535363	9173658	3796887	0	-11.00	0.04	-4.63	0	122
0:51	44.38	48.75	36.75	50.00	29.88	0.00	-0.16	1	1	32	1	0	0	0.00	2543312	9233661	3796887	0	-11.00	0.28	-4.75	0	124
0:52	44.25	48.75	36.75	50.00	29.88	0.00	-0.16	1	1	32	1	0	0	0.00	2547364	9293671	3796887	0	-11.00	-0.04	-4.88	0	123
0:53	44.13	48.75	36.63	49.75	30.00	0.00	-0.14	1	1	32	1	0	0	0.00	2555464	9353731	3796887	0	-11.25	-0.13	-5.00	0	123
0:54	44.13	48.75	36.63	49.50	29.88	0.00	0.00	1	1	32	1	0	0	0.00	2559461	9413841	3796887	0	-11.50	-0.56	-5.00	0	123
0:55	44.00	48.75	36.63	49.75	30.00	0.00	-0.00	1	1	32	1	0	0	0.00	2567522	9473850	3796887	0	-11.25	0.32	-5.13	0	124
0:56	43.88	48.75	36.50	49.25	30.00	0.00	-0.14	1	1	32	1	0	0	0.00	2571540	9533995	3796887	0	-11.75	-0.60	-5.25	0	124
0:57	43.88	48.75	36.38	49.50	30.00	0.00	0.00	1	1	32	1	0	0	0.00	2579488	9594195	3796887	0	-11.50	0.28	-5.25	0	125
0:58	43.75	48.75	36.38	49.50	30.00	0.00	-0.16	1	1	32	1	0	0	0.00	2583540	9654282	3796887	0	-11.50	0.23	-5.38	0	123
0:59	43.63	48.75	36.38	49.50	30.00	0.00	-0.14	1	1	32	1	0	0	0.00	2591642	9714295	3796887	0	-11.50	-0.04	-5.50	0	125
1:0	43.50	48.75	36.25	49.00	30.00	0.00	-0.14	1	1	32	1	0	0	0.00	2595595	9774299	3796887	0	-12.00	0.37	-5.63	0	122
